C0000100,C0000200,birth_year,survey_year,age,n_items_observed,any_qualifying_event,positive_items,item_codes,item_families,in_age_window_15_25,pre_predictor_cutoff
1214701,12147.0,2001.0,2018,17.0,1,0.0,0.0,Y4275601,hurt_physically,True,False
1214801,12148.0,1980.0,1990,10.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
1214801,12148.0,1980.0,1996,16.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1214801,12148.0,1980.0,1998,18.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1214801,12148.0,1980.0,2008,28.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1214802,12148.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1214802,12148.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1214802,12148.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1214802,12148.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1214802,12148.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1214901,12149.0,1977.0,1988,11.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
1214901,12149.0,1977.0,1990,13.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
1214901,12149.0,1977.0,1994,17.0,3,1.0,1.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1214901,12149.0,1977.0,1996,19.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1214901,12149.0,1977.0,2008,31.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1214901,12149.0,1977.0,2010,33.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1215001,12150.0,1977.0,1988,11.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
1215001,12150.0,1977.0,1990,13.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
1215001,12150.0,1977.0,1994,17.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1215001,12150.0,1977.0,1996,19.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1215001,12150.0,1977.0,2000,23.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1215001,12150.0,1977.0,2002,25.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1215001,12150.0,1977.0,2004,27.0,1,0.0,0.0,Y1668200,physical_fight,False,False
1215001,12150.0,1977.0,2006,29.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1215001,12150.0,1977.0,2008,31.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1215001,12150.0,1977.0,2010,33.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1215002,12150.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1215002,12150.0,1986.0,2004,18.0,1,1.0,1.0,Y1668200,physical_fight,True,False
1215002,12150.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1215002,12150.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1215002,12150.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1215002,12150.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1215003,12150.0,1987.0,2002,15.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
1215003,12150.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1215003,12150.0,1987.0,2006,19.0,1,1.0,1.0,Y1941500,physical_fight,True,False
1215003,12150.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1215003,12150.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1215301,12153.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
1215301,12153.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
1215301,12153.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1216201,12162.0,1988.0,2004,16.0,1,1.0,1.0,Y1667300,hurt_physically,True,False
1216201,12162.0,1988.0,2006,18.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1216201,12162.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1216201,12162.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1216201,12162.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1216202,12162.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
1216202,12162.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
1216202,12162.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1216202,12162.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1216401,12164.0,1978.0,1988,10.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
1217201,12172.0,1980.0,1996,16.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1217201,12172.0,1980.0,1998,18.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1217201,12172.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1217201,12172.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1217201,12172.0,1980.0,2006,26.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1217201,12172.0,1980.0,2008,28.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1217201,12172.0,1980.0,2010,30.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1217202,12172.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1217202,12172.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1217202,12172.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217202,12172.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1217202,12172.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1217203,12172.0,1984.0,2002,18.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1217203,12172.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1217203,12172.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217203,12172.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217203,12172.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1217203,12172.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1217204,12172.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1217204,12172.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1217204,12172.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217204,12172.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217204,12172.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217204,12172.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1217205,12172.0,1987.0,2002,15.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1217205,12172.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1217205,12172.0,1987.0,2006,19.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217205,12172.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217205,12172.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217205,12172.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1217601,12176.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1217601,12176.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1217601,12176.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1217601,12176.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217601,12176.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217601,12176.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1217601,12176.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1217602,12176.0,1985.0,2000,15.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1217602,12176.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1217602,12176.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1217602,12176.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217602,12176.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217602,12176.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217602,12176.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1217603,12176.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
1217603,12176.0,1990.0,2008,18.0,1,1.0,1.0,Y2256600,hurt_physically,True,False
1217603,12176.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217603,12176.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1217604,12176.0,1996.0,2012,16.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
1217701,12177.0,1985.0,2000,15.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1217701,12177.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1217701,12177.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217701,12177.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217701,12177.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217701,12177.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1217702,12177.0,1987.0,2002,15.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1217702,12177.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1217702,12177.0,1987.0,2006,19.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1217702,12177.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217702,12177.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217702,12177.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1217703,12177.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1217703,12177.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
1217703,12177.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1217703,12177.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217704,12177.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
1217704,12177.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217704,12177.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1217705,12177.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
1217705,12177.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
1217705,12177.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1217705,12177.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1217706,12177.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
1217706,12177.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
1217706,12177.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1217707,12177.0,1995.0,2010,15.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
1217707,12177.0,1995.0,2012,17.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
1218101,12181.0,1977.0,1988,11.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
1218101,12181.0,1977.0,1994,17.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218101,12181.0,1977.0,1996,19.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218101,12181.0,1977.0,1998,21.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218101,12181.0,1977.0,2002,25.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1218101,12181.0,1977.0,2004,27.0,1,0.0,0.0,Y1668200,physical_fight,False,False
1218101,12181.0,1977.0,2006,29.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1218101,12181.0,1977.0,2010,33.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1218102,12181.0,1978.0,1990,12.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
1218102,12181.0,1978.0,1994,16.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218102,12181.0,1978.0,1996,18.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218102,12181.0,1978.0,1998,20.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218102,12181.0,1978.0,2000,22.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1218102,12181.0,1978.0,2002,24.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1218102,12181.0,1978.0,2004,26.0,1,0.0,0.0,Y1668200,physical_fight,False,False
1218102,12181.0,1978.0,2006,28.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1218102,12181.0,1978.0,2008,30.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1218102,12181.0,1978.0,2012,34.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1218103,12181.0,1980.0,1990,10.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
1218103,12181.0,1980.0,1996,16.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218103,12181.0,1980.0,1998,18.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218103,12181.0,1980.0,2000,20.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1218103,12181.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1218103,12181.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1218103,12181.0,1980.0,2006,26.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1218103,12181.0,1980.0,2008,28.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1218103,12181.0,1980.0,2010,30.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1218103,12181.0,1980.0,2012,32.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1218801,12188.0,1980.0,1990,10.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
1218801,12188.0,1980.0,1996,16.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218801,12188.0,1980.0,1998,18.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1218801,12188.0,1980.0,2000,20.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1218801,12188.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1218801,12188.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1218801,12188.0,1980.0,2006,26.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1218801,12188.0,1980.0,2010,30.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1218802,12188.0,1985.0,2000,15.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1218802,12188.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1218802,12188.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1218802,12188.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1218802,12188.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1218802,12188.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1219102,12191.0,1985.0,2000,15.0,1,1.0,1.0,Y1176200,physical_fight,True,False
1219102,12191.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1219102,12191.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1219102,12191.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1219102,12191.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1219102,12191.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1219102,12191.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1219103,12191.0,1987.0,2002,15.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1219103,12191.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1219103,12191.0,1987.0,2006,19.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1219103,12191.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1219103,12191.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1219103,12191.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1219104,12191.0,1988.0,2004,16.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1219104,12191.0,1988.0,2006,18.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1219104,12191.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1219104,12191.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1219104,12191.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1219105,12191.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1219105,12191.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
1219105,12191.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1219105,12191.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1219106,12191.0,1990.0,2006,16.0,1,1.0,1.0,Y1940600,hurt_physically,True,False
1219106,12191.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
1219106,12191.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1219107,12191.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
1219107,12191.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1219108,12191.0,1995.0,2010,15.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
1219108,12191.0,1995.0,2012,17.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
1219109,12191.0,1997.0,2012,15.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
1219109,12191.0,1997.0,2014,17.0,1,1.0,1.0,Y3325701,hurt_physically,True,False
1219301,12193.0,1988.0,2004,16.0,1,1.0,1.0,Y1667300,hurt_physically,True,False
1219301,12193.0,1988.0,2006,18.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
1219301,12193.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1219301,12193.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1219301,12193.0,1988.0,2012,24.0,1,1.0,1.0,Y2959200,physical_fight,True,False
1219302,12193.0,1996.0,2012,16.0,1,1.0,1.0,Y2958300,hurt_physically,True,False
1219401,12194.0,1974.0,1988,14.0,1,1.0,1.0,C0730700,hurt_need_doctor,False,True
1219401,12194.0,1974.0,1990,16.0,1,1.0,1.0,C0942400,hurt_need_doctor,True,False
1219401,12194.0,1974.0,1994,20.0,3,1.0,1.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1219401,12194.0,1974.0,1996,22.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1219401,12194.0,1974.0,2000,26.0,1,0.0,0.0,Y1176200,physical_fight,False,False
1219401,12194.0,1974.0,2002,28.0,1,0.0,0.0,Y1416800,physical_fight,False,False
1219401,12194.0,1974.0,2004,30.0,1,0.0,0.0,Y1668200,physical_fight,False,False
1219401,12194.0,1974.0,2006,32.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1219401,12194.0,1974.0,2008,34.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1219401,12194.0,1974.0,2012,38.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1219402,12194.0,1981.0,1996,15.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1219402,12194.0,1981.0,1998,17.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1219402,12194.0,1981.0,2002,21.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1219402,12194.0,1981.0,2004,23.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1219402,12194.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1219402,12194.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1219402,12194.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1219403,12194.0,1982.0,1998,16.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1219403,12194.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1219403,12194.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1219403,12194.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1219403,12194.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1219403,12194.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1219403,12194.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1219404,12194.0,1985.0,2002,17.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
1219404,12194.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1219404,12194.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1219404,12194.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1219404,12194.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1219404,12194.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1220101,12201.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
1220101,12201.0,1986.0,2004,18.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
1220101,12201.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1220101,12201.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1220101,12201.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1220101,12201.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1220102,12201.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
1220102,12201.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
1220102,12201.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
1220103,12201.0,2000.0,2016,16.0,1,0.0,0.0,Y3670801,hurt_physically,True,False
1220801,12208.0,1983.0,2002,19.0,1,1.0,1.0,Y1416800,physical_fight,True,False
1220801,12208.0,1983.0,2004,21.0,1,1.0,1.0,Y1668200,physical_fight,True,False
1220801,12208.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
1220801,12208.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
1220801,12208.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1220801,12208.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
1221001,12210.0,1980.0,1996,16.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1221001,12210.0,1980.0,1998,18.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1221001,12210.0,1980.0,2000,20.0,1,0.0,0.0,Y1176200,physical_fight,True,False
1221001,12210.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
1221001,12210.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
1221001,12210.0,1980.0,2006,26.0,1,0.0,0.0,Y1941500,physical_fight,False,False
1221001,12210.0,1980.0,2008,28.0,1,0.0,0.0,Y2257500,physical_fight,False,False
1221001,12210.0,1980.0,2010,30.0,1,0.0,0.0,Y2609100,physical_fight,False,False
1221002,12210.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
1221002,12210.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
